,dates,titles,descriptions,proponents,links
470,2018-03-06 00:00:00,SBN-1731: Philippine Marine Corps Act,"an act establishing the philippine marine corps, defining its power and functions, appropriating funds therefor, and for other purposes","['angara, juan edgardo ""sonny"" m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1731
471,2018-03-06 00:00:00,"SBN-1730: Amending Articles 14, 19, 124, 211 and 225 of E.O. No. 209 (The Family Code of the Philippines)","an act amending articles 14, 19, 124, 211 and 225 of executive order no. 209, otherwise known as the family code of the philippines","['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1730
472,2018-03-06 00:00:00,SBN-1729: Amending Sec. 40 of R. A. No. 9710 (The Magna Carta of Women),"an act amending section 40 of republic act no. 9710, otherwise known as the magna carta of women","['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1729
473,2018-03-05 00:00:00,SBN-1728: Simulated Birth Rectification Act of 2018,"an act granting amnesty for simulated births, allowing the rectification of simulated birth records through administrative adoption and for other purposes","['hontiveros, risa, de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1728
474,2018-03-05 00:00:00,SBN-1727: Amending Sec. 8 of R.A. No. 6975 (Dilg Act of 1990),,"['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1727
475,2018-03-05 00:00:00,SBN-1726: Amending R.A. No. 8504 (Philippine Aids Prevention and Control Act 0F 1998) on Confidentiality,"an act amending republic act no. 8504, or the philippine aids prevention and control act of 1998","['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1726
476,2018-03-05 00:00:00,SBN-1725: Simulated Birth Rectification Act,an act allowing the rectification of simulated births and prescribing administrative adoption proceedings for the purpose,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1725
477,2018-03-05 00:00:00,SBN-1724: Sustainable Transportation Act of 2017,,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1724
478,2018-03-05 00:00:00,SBN-1723: Ownership and Operation of Drones,an act regulating the ownership and operation of drones by private persons,"['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1723
479,2018-03-05 00:00:00,SBN-1722: Amending Sec. 64 of R.A. No. 9184 (Government Procurement Reform Act),"an act amending section 64 of republic act no. 9184, otherwise known as ‘the government procurement reform act,’ and for other purposes","['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1722
480,2018-03-01 00:00:00,SBN-1721: Amending Article 14 of the Revised Penal Code,"an act amending article 14 of the revised penal code to add, as an aggravating circumstance, the crime having been committed against lawyers and justice sector officials","['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1721
481,2018-02-28 00:00:00,SBN-1720: Barangay Health Workers Act of 2018,,"['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1720
482,2018-02-28 00:00:00,SBN-1719: Solar Rooftop Adoption Act of 2017,,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1719
483,2018-02-28 00:00:00,"SBN-1718: The Management, Control, Regulation, and Utilization of Rainwater Runoff",,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1718
484,2018-02-28 00:00:00,SBN-1717: Basic Law for the Bangsamoro,,"['pimentel, aquilino koko iii l', ' zubiri, juan miguel f', ' hontiveros, risa, aquino iv, paolo benigno ""bam"", angara, juan edgardo ""sonny"" m', ' legarda, loren b', ' pangilinan, francis n', ' de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1717
485,2018-02-28 00:00:00,SBN-1716: Philippine Amateur Sports Training Center Act,,"['angara, juan edgardo ""sonny"" m', ' aquino iv, paolo benigno ""bam"", pacquiao, emmanuel ""manny"" d', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1716
486,2018-02-28 00:00:00,SBN-1715: Prevention of Terrorism Act of 2017,,"['sotto iii, vicente c.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1715
487,2018-02-27 00:00:00,"SBN-1714: Healthy Pinoy, Healthy Pinas Act",an act instituting and institutionalizing reforms in the health sector to achieve universal health care for all filipinos,"['hontiveros, risa']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1714
488,2018-02-27 00:00:00,SBN-1713: Value for Money Procurement Act,"an act providing for a value for money procurement, amending for the purpose republic act no. 9184, otherwise known as ‘the government procurement reform act,’ and for other purposes","['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1713
489,2018-02-27 00:00:00,SBN-1712: Sarangani Sports Training Center,"an act establishing the sarangani sports training center in the municipality of alabel, province of sarangani and appropriating funds therefor","['pacquiao, emmanuel ""manny"" d.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1712
490,2018-02-27 00:00:00,SBN-1711: Amending Sections 7 and 17 of R.A. No. 10667 (Philippine Competition Act),"an act amending sections 7 and 17 of republic act no. 10667, otherwise known as the philippine competition act, and for other purposes","['zubiri, juan miguel f.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1711
491,2018-02-26 00:00:00,SBN-1710: Consecutive Term-Limit Rationalization Act,an act rationalizing the enforcement of the term limits for elected officials as provided for in the constitution,"['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1710
492,2018-02-26 00:00:00,SBN-1709: National Sight Strategy Plan Act,an act to establish the national sight strategy plan,"['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1709
493,2018-02-26 00:00:00,SBN-1708: Amending R.A. No. 8050 (Revised Optometry Law of 1995),,"['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1708
494,2018-02-26 00:00:00,SBN-1707: Right to Adequate Food Framework Act,an act providing a framework for the right to adequate food,"['angara, juan edgardo ""sonny"" m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1707
495,2018-02-26 00:00:00,SBN-1706: National Vision Screening Act,an act establishing a national vision screening program for kindergarten pupils and appropriating funds therefor,"['angara, juan edgardo ""sonny"" m', ' de lima, leila m', ' villar, cynthia a.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1706
496,2018-02-26 00:00:00,SBN-1705: Amending Sec. 28 and 112 of the Nirc,"an act amending sections 28 and 112 of republic act no. 8424, otherwise known as the national internal revenue code of 1997, as amended, and for other purposes.","['angara, juan edgardo ""sonny"" m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1705
497,2018-02-21 00:00:00,SBN-1704: Philippine Geriatric Center Act,"an act establishing the philippine geriatric center – research and training institute, defining its objectives, powers and functions, appropriating funds thereof, and for other purposes","['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1704
498,2018-02-21 00:00:00,SBN-1703: Faith Academy as An Educational Institution of International Character,"an act recognizing faith academy, incorporated as an educational institution of international character, granting certain prerogatives conducive to its growth as such, and for other purposes","['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1703
499,2018-02-21 00:00:00,SBN-1702: Foundation Day of Pasay City,an act declaring december 2 of every year a special nonworking holiday in the city of pasay to be known as the foundation day of pasay city,"['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1702
500,2018-02-21 00:00:00,SBN-1701: Amending R.A. No. 10708 (Tax Incentives Management and Transparency Act),,"['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1701
501,2018-02-21 00:00:00,SBN-1700: Hazard Pay for Public Prosecutors Act,"an act granting hazard pay to all public prosecutors, associate prosecution attorneys, and prosecution attorneys during their incumbency and appropriating funds therefor","['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1700
502,2018-02-21 00:00:00,SBN-1699: Human Rights Defenders Act of 2018,an act to promote and protect the rights of human rights defenders,"['de lima, leila m', ' hontiveros, risa']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1699
503,2018-02-20 00:00:00,SBN-1698: Reservist Employment Rights Act,an act strengthening the employment rights for members of the citizen armed forces or the reserve force of the armed forces of the philippines and for other purposes,"['aquino iv, paolo benigno ""bam"", villanueva, joel, honasan ii, gregorio b', ' legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1698
504,2018-02-15 00:00:00,SBN-1697: Special Protection of Children in Situations of Armed Conflict Act,an act providing for the special protection of children in situations of armed conflict and providing penalties for violations thereof,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1697
505,2018-02-15 00:00:00,SBN-1696: Women Participation and Representation in Political Parties Act of 2018,,"['hontiveros, risa']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1696
506,2018-02-14 00:00:00,SBN-1695: Land Transportation Stations to Provide Free Internet and Free Access to Sanitary Facilities,"an act to improve land transportation terminals, stations, and stops, appropriating funds therefor, and for other purposes","['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1695
507,2018-02-14 00:00:00,SBN-1694: Penalizing the Use of Virtual Currency in the Commission of Crimes,an act penalizing the use of virtual currency in the commission of crimes,"['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1694
508,2018-02-13 00:00:00,SBN-1693: Creating the Bataan High School for the Arts,an act creating the bataan high school for the arts and appropriating funds therefor,"['escudero, francis ""chiz"" g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1693
509,2018-02-13 00:00:00,"SBN-1692: Baguio City, La Trinidad, Itogon, Sablan, Tuba, and Tublay Development Authority","an act creating the baguio city, la trinidad, itogon, sablan, tuba, and tublay development authority (blisttda), defining its powers and functions, and providing funds therefor","['recto, ralph g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1692
510,2018-02-13 00:00:00,SBN-1691: Amending Batas Pambansa Bilang 129 (Reorganizing the Judiciary),"an act amending batas pambansa bilang 129, otherwise known as ‘an act reorganizing the judiciary, appropriating funds therefor, and for other purposes’ to create the positions for judges-at-large","['gatchalian, sherwin t.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1691
511,2018-02-13 00:00:00,SBN-1690: Increasing the Bed Capacity of Don Emilio Del Valle Memorial Hospital,,"['gatchalian, sherwin t', ' ejercito, joseph victor g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1690
512,2018-02-12 00:00:00,SBN-1689: Rice Act of 2017,"an act imposing tariffs on imported rice, creating the rice industry competitiveness enhancement fund, and for other purposes","['hontiveros, risa']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1689
513,2018-02-12 00:00:00,SBN-1688: Anti-Political Dynasty Act,an act prohibiting the establishment of political dynasties,"['aquino iv, paolo benigno ""bam""']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1688
514,2018-02-12 00:00:00,SBN-1687: Sustainable Coastal Tourism Act of 2018,"an act institutionalizing sustainable coastal tourism, providing mechanisms for its institutionalization, appropriating funds therefor, and for other purposes","['poe, grace l', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1687
515,2018-02-12 00:00:00,SBN-1686: Expediting the Titling of Lands Awarded Under the Comprehensive Agrarian Reform Program,,"['recto, ralph g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1686
516,2018-02-08 00:00:00,SBN-1685: Amending Sec. 14 of R.A. 9700 (Comprehensive Agrarian Reform Program Extension with Reforms),,"['pacquiao, emmanuel ""manny"" d.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1685
517,2018-02-08 00:00:00,SBN-1684: Doctorate Degree as Equivalent to Entry Level Career Executive Service Officer Eligibility,an act declaring the conferment of a doctorate degree as equivalent to entry level career executive service officer eligibility in the civil service,"['lacson, panfilo m', ' trillanes, antonio ""sonny"" f', ' escudero, francis ""chiz"" g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1684
518,2018-02-08 00:00:00,SBN-1683: Former Presidents and Vice Presidents Benefits Act of 2018,,"['trillanes, antonio ""sonny"" f', ' angara, juan edgardo ""sonny"" m', ' legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1683
519,2018-02-07 00:00:00,SBN-1682: Authorizing the Department of Health to Set and Approve the Service Capability of Doh Hospitals,an act authorizing the department of health to set and approve the bed capacity and the service capability of all doh hospitals,"['angara, juan edgardo ""sonny"" m', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1682
520,2018-02-07 00:00:00,SBN-1681: Creating Positions for Judges-At-Large,"an act amending batas pambansa bilang 129, otherwise known as ‘an act reorganizing the judiciary, appropriating funds therefor, and for other purposes’ to create the positions for judges-at-large","['angara, juan edgardo ""sonny"" m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1681
521,2018-02-06 00:00:00,SBN-1680: Amending Sections 4 (B) and 7 of R.A. 6713,"an act amending sections 4 (b) and 7 of republic act no. 6713, otherwise known as the ‘code of conduct and ethical standards for public officials and employees’, and for other purposes","['poe, grace l', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1680
